c1,c1_realised,risk_stress,area,liquidity,literacy,terrain,irrigation,adopt,used,effort,experience,loss,income,orthogonal,seed
0.6964126260557567,0.6964126260557567,0.0,10.734512948322065,0.3482276704756911,0.5370904912555037,hill,1,0,0,0.0,0,0.00849032658877296,9347.96763358156,False,11
0.672448820810652,0.672448820810652,0.0,5.603745591927367,0.43210678872241337,0.4149366882004886,hill,0,0,0,0.0,1,0.015436957434132656,6019.263046861029,False,11
0.6435437928789385,0.6435437928789385,0.0,14.907090649851936,0.27324514621754753,0.23164294121464724,hill,1,1,1,0.3124944853944383,3,0.00849032658877296,12705.41836737814,False,11
0.4209640328633635,0.4209640328633635,0.0,7.391174981008063,0.49525944341917316,0.6568019984138973,hill,1,0,0,0.0,2,0.00849032658877296,6260.786214014874,False,11
0.39802064188998754,0.39802064188998754,0.0,12.103060255882188,0.188707082660413,0.6318987305733834,hill,0,0,0,0.0,4,0.015436957434132656,10263.062499571603,False,11
0.6643994000365858,0.6643994000365858,0.0,4.551467974855496,0.5208288314746199,0.46375189949666623,hill,1,0,0,0.0,0,0.00849032658877296,4174.855059844102,False,11
0.4136389992786524,0.4136389992786524,0.0,8.036245862991768,0.4786329657408089,0.7734028049030668,hill,0,0,0,0.0,1,0.015436957434132656,7167.584547653312,False,11
0.3049960323546115,0.3049960323546115,0.0,8.989558423929859,0.4560161550501019,0.42424335584784423,hill,1,0,0,0.0,0,0.00849032658877296,7607.640018162967,False,11
0.6765814358463155,0.6765814358463155,0.0,5.089088821182074,0.6312682437352608,0.5122355054296188,hill,1,0,0,0.0,0,0.00849032658877296,3896.7693167588427,False,11
0.6757791141390967,0.6757791141390967,0.0,4.549055262388952,0.2428925571446403,0.5260707115182693,hill,1,0,0,0.0,0,0.00849032658877296,3821.843551737062,False,11
0.6642987650666253,0.6642987650666253,0.0,4.5522754133603796,0.10286599083316166,0.20784601437655909,hill,0,0,0,0.0,0,0.015436957434132656,4170.1501363100215,False,11
0.08,0.08,0.0,4.784741417655518,0.1373029084775725,0.5855249029025588,hill,0,0,0,0.0,0,0.015436957434132656,4110.600553347879,False,11
0.6510722358551249,0.6510722358551249,0.0,10.43041331449672,0.5105210869371619,0.4869694751737039,hill,0,0,0,0.0,2,0.015409835700449742,8892.162057470294,False,11
0.16149197925474465,0.16149197925474465,0.0,2.062949968727995,0.46641634032421575,0.7012596834221902,hill,0,0,0,0.0,0,6.375546497883625e-05,1793.1477724531765,False,11
0.6642085291562013,0.6642085291562013,0.0,6.230612991260967,0.3420700931137384,0.5745299897930352,hill,1,0,0,0.0,0,6.375546497883625e-05,6311.727705025058,False,11
0.28279653958072704,0.28279653958072704,0.0,8.143709373860922,0.592721004463833,0.27362308209333075,hill,0,0,0,0.0,1,6.375546497883625e-05,7222.050277643642,False,11
0.2678484500272248,0.2678484500272248,0.0,2.347276679270179,0.18947622332183459,0.22151452929036256,hill,0,0,0,0.0,0,6.375546497883625e-05,1910.9707507656926,False,11
